2168,Kepler-163,1,2,0.92,0.88,-0.138
2169,Kepler-1630,1,1,0.63,0.66,-0.646
2170,Kepler-1631,1,1,0.95,0.97,0.007
2171,Kepler-1632,1,1,1.19,1.12,0.406
2172,Kepler-1633,1,1,1.32,1.20,0.646
2173,Kepler-1634,1,1,0.89,0.92,-0.265
2174,Kepler-1635,1,1,0.85,0.89,-0.280
2175,Kepler-1636,1,1,1.02,1.01,0.237
2176,Kepler-1637,1,1,1.02,1.02,0.023
2177,Kepler-1638,1,1,0.95,0.97,-0.114
2178,Kepler-1639,1,1,1.18,1.12,0.145
2179,Kepler-164,1,4,1.15,1.09,0.113
2180,Kepler-1640,1,1,1.43,1.27,0.470
2181,Kepler-1641,1,2,1.19,1.12,0.131
2182,Kepler-1642,1,2,0.84,0.88,-0.405
2183,Kepler-1643,1,1,0.86,0.85,-0.472
2184,Kepler-1644,1,1,0.86,0.89,-0.215
2185,Kepler-1645,1,1,1.02,1.02,0.336
2186,Kepler-1646,1,1,0.26,0.24,-1.780
2187,Kepler-1647,2,1,1.79,1.22,0.644
2188,Kepler-1649,1,2,0.23,0.20,-2.287
2189,Kepler-165,1,2,0.77,0.79,-0.472
2190,Kepler-1650,1,1,0.33,0.33,-1.871
2191,Kepler-1651,2,1,0.50,0.52,-1.368
2192,Kepler-1652,1,1,0.38,0.40,-1.638
2193,Kepler-1653,1,1,0.69,0.72,-0.636
2194,Kepler-1654,1,1,1.18,1.01,0.090
2195,Kepler-1655,1,1,1.03,1.03,0.143
2196,Kepler-1656,1,2,1.10,1.03,0.021
2197,Kepler-1658,1,1,2.89,1.45,1.206
2198,Kepler-166,1,3,0.74,0.88,-0.385
2199,Kepler-1661,2,1,0.76,0.84,-0.513
2200,Kepler-1663,1,1,0.63,0.61,-1.109
2201,Kepler-1664,1,1,1.07,0.94,0.050
2202,Kepler-1665,1,1,0.78,0.84,-0.450
2203,Kepler-1666,1,2,1.15,1.23,0.268
2204,Kepler-1667,1,1,1.09,1.09,0.123
2205,Kepler-1668,1,1,1.02,0.98,-0.056
2206,Kepler-1669,1,3,0.71,0.67,-0.803
2207,Kepler-167,2,4,0.75,0.78,-0.539
2208,Kepler-1670,1,1,1.52,1.05,0.383
2209,Kepler-1671,1,1,0.93,0.87,-0.266
2210,Kepler-1672,1,1,1.09,1.16,0.179
2211,Kepler-1673,1,1,1.13,1.11,0.179
2212,Kepler-1674,1,1,0.88,0.96,-0.206
2213,Kepler-1675,1,1,1.13,1.06,0.129
2214,Kepler-1676,1,1,1.06,1.07,0.084
2215,Kepler-1677,1,1,1.25,1.11,0.265
2216,Kepler-1678,1,1,0.83,1.03,-0.162
2217,Kepler-1679,1,1,0.87,0.96,-0.201
2218,Kepler-168,1,2,1.11,1.11,0.361
2219,Kepler-1680,1,1,0.72,0.83,-0.524
2220,Kepler-1681,1,1,0.76,0.89,-0.293
2221,Kepler-1682,1,1,0.84,0.99,-0.196
2222,Kepler-1683,1,1,0.90,0.95,-0.198
2223,Kepler-1684,1,1,0.67,0.75,-0.707
2224,Kepler-1685,1,1,0.84,0.96,-0.245
2225,Kepler-1686,1,1,1.20,1.02,0.141
2226,Kepler-1687,1,1,0.73,0.65,-0.859
2227,Kepler-1688,1,1,0.75,0.81,-0.636
2228,Kepler-1689,1,1,1.00,1.02,-0.016
2229,Kepler-169,1,5,0.76,0.84,-0.496
2230,Kepler-1690,1,1,0.86,0.94,-0.243
2231,Kepler-1691,1,1,1.13,1.11,0.175
2232,Kepler-1692,1,1,0.87,0.87,-0.324
2233,Kepler-1693,1,2,0.88,0.95,-0.218
2234,Kepler-1694,1,1,0.76,0.82,-0.508
2235,Kepler-1695,1,1,0.99,0.96,-0.104
2236,Kepler-1696,1,1,1.20,1.02,0.139
2237,Kepler-1697,1,1,0.77,0.75,-0.588
2238,Kepler-1698,1,1,0.74,0.82,-0.518
2239,Kepler-1699,1,1,0.73,0.81,-0.339
2240,Kepler-17,1,1,1.01,1.04,0.012
2241,Kepler-170,1,2,1.03,1.09,-0.055
2242,Kepler-1700,1,1,1.09,1.12,0.154
2243,Kepler-1701,1,1,0.84,0.87,-0.351
2244,Kepler-1702,1,1,0.73,0.85,-0.496
2245,Kepler-1704,1,1,1.70,1.13,0.452
2246,Kepler-1705,1,2,1.26,1.14,0.354
2247,Kepler-1708,1,1,1.12,1.09,0.182
2248,Kepler-1709,1,1,1.04,1.00,0.115
2249,Kepler-171,1,3,0.84,0.91,-0.079
2250,Kepler-1710,1,1,0.90,0.93,-0.143
2251,Kepler-1711,1,1,1.03,0.94,0.010
2252,Kepler-1712,1,1,0.51,0.52,-1.179
2253,Kepler-1713,1,1,1.46,1.30,0.486
2254,Kepler-1714,1,1,2.09,1.45,0.760
2255,Kepler-1715,1,1,1.21,1.08,0.417
2256,Kepler-1716,1,1,0.68,0.75,-0.624
2257,Kepler-1717,1,1,1.64,1.16,0.593
2258,Kepler-1718,1,1,0.91,0.85,-0.040
2259,Kepler-1719,1,1,1.78,1.08,0.526
2260,Kepler-172,1,4,1.08,1.00,-0.032
2261,Kepler-1720,1,1,0.84,0.94,-0.336
2262,Kepler-1721,1,1,0.80,0.89,-0.407
2263,Kepler-1722,1,1,0.79,0.88,-0.170
2264,Kepler-1723,1,1,1.01,0.96,0.034
2265,Kepler-1724,1,1,0.94,1.02,0.055
2266,Kepler-1725,1,1,1.08,1.05,0.199
2267,Kepler-1726,1,1,0.80,0.88,-0.370
2268,Kepler-1727,1,1,0.82,0.82,-0.251
2269,Kepler-1728,1,1,0.81,0.89,-0.416
2270,Kepler-1729,1,1,0.52,0.54,-0.663
2271,Kepler-173,1,2,0.95,0.79,0.074
2272,Kepler-1730,1,1,1.14,1.01,0.075
2273,Kepler-1731,1,1,0.72,0.78,-0.600
2274,Kepler-1732,1,1,1.49,1.04,0.296
2275,Kepler-1733,1,1,1.25,1.27,0.430
2276,Kepler-1734,1,1,0.97,1.05,0.144
2277,Kepler-1735,1,1,0.51,0.54,-1.193
2278,Kepler-1736,1,1,0.97,0.98,0.402
2279,Kepler-1737,1,1,0.88,0.83,-0.344
2280,Kepler-1738,1,1,1.00,1.08,-0.005
2281,Kepler-1739,1,1,0.76,0.86,-0.140
2282,Kepler-174,1,3,0.62,0.60,-0.570
2283,Kepler-1740,1,1,0.91,0.94,-0.079
2284,Kepler-1741,1,1,0.42,0.45,-1.242
2285,Kepler-1742,1,1,0.85,0.94,-0.184
2286,Kepler-1743,1,1,1.61,1.27,0.599
2287,Kepler-1744,1,1,0.85,0.89,-0.098
2288,Kepler-1745,1,1,1.40,0.99,0.007
2289,Kepler-1746,1,1,1.29,1.09,0.496
2290,Kepler-1747,1,1,0.86,0.98,-0.205
2291,Kepler-1748,1,1,0.86,0.92,-0.350
2292,Kepler-1749,1,1,0.55,0.55,-0.950
2293,Kepler-175,1,2,1.01,1.12,0.194
2294,Kepler-1750,1,1,0.97,0.98,0.061
2295,Kepler-1751,1,1,0.97,0.97,0.036
2296,Kepler-1752,1,1,0.82,0.82,-0.398
2297,Kepler-1753,1,1,0.77,0.86,-0.560
2298,Kepler-1754,1,1,0.75,0.73,-0.612
2299,Kepler-1755,1,1,0.92,1.00,0.274
2300,Kepler-1756,1,1,0.81,0.78,-0.459
2301,Kepler-1757,1,1,0.74,0.83,-0.369
2302,Kepler-1758,1,1,1.62,1.04,0.485
2303,Kepler-1759,1,1,0.80,0.76,-0.563
2304,Kepler-176,1,4,0.89,0.79,-0.404
2305,Kepler-1760,1,1,0.90,0.82,-0.260
2306,Kepler-1761,1,1,0.53,0.57,-1.170
2307,Kepler-1762,1,1,1.24,1.30,0.331
2308,Kepler-1763,1,1,1.26,1.03,0.274
2309,Kepler-1764,1,1,1.13,1.16,0.415
2310,Kepler-1765,1,1,1.06,0.95,-0.136
2311,Kepler-1766,1,1,1.04,0.92,0.175
2312,Kepler-1767,1,1,0.83,0.89,-0.503
2313,Kepler-1768,1,1,1.57,1.24,0.287
2314,Kepler-1769,1,1,1.30,1.06,0.215
2315,Kepler-177,1,2,1.32,0.92,0.240
2316,Kepler-1770,1,1,1.01,0.94,-0.209
2317,Kepler-1771,1,1,0.93,0.94,-0.092
2318,Kepler-1772,1,1,0.93,0.94,0.472
2319,Kepler-1773,1,1,1.30,1.24,0.405
2320,Kepler-1774,1,1,1.12,1.10,0.190
2321,Kepler-1775,1,1,1.65,1.15,0.246
2322,Kepler-1776,1,1,1.15,1.04,0.164
2323,Kepler-1777,1,1,1.07,0.98,-0.033
2324,Kepler-1778,1,1,1.09,1.14,0.098
2325,Kepler-1779,1,1,1.06,1.01,-0.050
2326,Kepler-178,1,3,1.07,0.94,-0.208
2327,Kepler-1780,1,1,0.87,0.87,-0.217
2328,Kepler-1781,1,1,0.96,1.05,-0.361
2329,Kepler-1782,1,1,0.73,0.79,-0.556
2330,Kepler-1783,1,1,1.78,0.89,-0.451
2331,Kepler-1784,1,1,0.97,0.89,-0.121
2332,Kepler-1785,1,1,1.00,0.91,0.003
2333,Kepler-1786,1,1,1.40,1.06,0.159
2334,Kepler-1787,1,1,0.93,1.01,-0.098
2335,Kepler-1788,1,1,0.70,0.69,-0.611
2336,Kepler-1789,1,1,0.89,0.92,-0.231
2337,Kepler-179,1,2,0.76,0.84,-0.278
2338,Kepler-1790,1,1,1.37,1.02,0.383
2339,Kepler-1791,1,1,1.18,0.99,0.176
2340,Kepler-1792,1,1,1.01,0.88,-0.508
2341,Kepler-1793,1,1,0.76,0.85,-0.234
2342,Kepler-1794,1,1,0.82,0.77,-0.611
2343,Kepler-1795,1,1,0.69,0.77,-0.757
2344,Kepler-1796,1,1,0.95,1.02,0.118
2345,Kepler-1797,1,1,1.01,1.07,0.062
2346,Kepler-1798,1,1,0.59,0.59,-0.957
2347,Kepler-1799,1,1,0.92,1.02,0.314
2348,Kepler-18,1,3,1.11,0.97,-0.031
2349,Kepler-180,1,2,1.06,0.95,-0.132
2350,Kepler-1800,1,1,2.51,1.33,-0.188
2351,Kepler-1801,1,2,0.98,0.94,-0.223
2352,Kepler-1802,1,2,0.64,0.65,-0.925
2353,Kepler-1804,1,1,1.67,0.93,-0.512
2354,Kepler-1805,1,1,0.55,0.58,-1.177
2355,Kepler-1806,1,1,0.79,0.88,-0.435
2356,Kepler-1807,1,1,1.50,1.09,0.603
2357,Kepler-1808,1,1,0.89,0.77,-0.062
2358,Kepler-1809,1,1,0.72,0.81,-0.471
2359,Kepler-181,1,2,0.75,0.85,-0.379
2360,Kepler-1810,1,1,1.02,0.92,-0.158
2361,Kepler-1811,1,1,1.19,0.95,0.154
2362,Kepler-1812,1,1,1.10,1.16,0.280
2363,Kepler-1813,1,1,0.79,0.81,-0.400
2364,Kepler-1814,1,2,0.82,0.79,-0.506
2365,Kepler-1815,1,1,0.97,0.86,-0.030
2366,Kepler-1816,1,1,0.71,0.79,-0.531
2367,Kepler-1817,1,1,0.92,0.88,-0.380
2368,Kepler-1818,1,1,1.13,1.02,0.261
2369,Kepler-1819,1,1,1.07,1.17,0.086
2370,Kepler-182,1,2,1.15,1.16,0.344
2371,Kepler-1820,1,1,0.93,1.05,-0.022
2372,Kepler-1821,1,1,0.88,0.95,-0.124
2373,Kepler-1822,1,1,0.70,0.78,-0.286
2374,Kepler-1823,1,1,1.13,1.07,0.287
2375,Kepler-1824,1,1,1.08,1.14,0.171
2376,Kepler-1825,1,1,0.85,0.83,-0.532
2377,Kepler-1826,1,1,0.49,0.49,-1.122
2378,Kepler-1827,1,1,1.40,0.92,0.187
2379,Kepler-1828,1,1,0.90,1.00,-0.111
2380,Kepler-1829,1,1,0.78,0.87,-0.394
2381,Kepler-183,1,2,0.96,0.94,0.026
2382,Kepler-1830,1,1,2.05,1.44,0.631
2383,Kepler-1831,1,1,1.01,1.12,-0.045
2384,Kepler-1832,1,1,0.72,0.68,-0.337
2385,Kepler-1833,1,1,1.45,1.29,0.437
2386,Kepler-1834,1,2,0.79,0.77,-0.577
2387,Kepler-1835,1,1,0.96,0.92,0.078
2388,Kepler-1836,1,1,0.99,1.05,0.016
2389,Kepler-1837,1,1,0.96,1.05,-0.068
2390,Kepler-1838,1,1,1.96,1.19,0.537
2391,Kepler-1839,1,1,0.94,1.03,0.192
2392,Kepler-184,1,3,0.87,0.97,-0.225
2393,Kepler-1840,1,1,0.80,0.77,-0.587
2394,Kepler-1841,1,1,0.90,0.82,-0.278
2395,Kepler-1842,1,1,1.13,1.06,-0.026
2396,Kepler-1843,1,1,1.78,1.02,0.394
2397,Kepler-1844,1,1,0.85,0.94,0.226
2398,Kepler-1845,1,1,0.70,0.69,-0.578
2399,Kepler-1846,1,1,0.73,0.79,-0.530
2400,Kepler-1847,1,1,0.96,1.04,0.099
2401,Kepler-1848,1,1,0.74,0.76,-0.513
2402,Kepler-1849,1,1,0.73,0.71,-0.662
2403,Kepler-185,1,2,0.81,0.81,-0.504
2404,Kepler-1850,1,1,0.60,0.61,-0.810
2405,Kepler-1851,1,1,0.88,0.97,0.060
2406,Kepler-1852,1,1,0.83,0.93,-0.432
2407,Kepler-1853,1,1,0.79,0.77,-0.562
2408,Kepler-1854,1,1,0.76,0.80,-0.479
2409,Kepler-1855,1,1,0.36,0.39,-1.295
2410,Kepler-1856,1,1,0.82,0.78,-0.331
2411,Kepler-1857,1,1,1.01,0.87,0.205
2412,Kepler-1858,1,1,0.82,0.79,-0.453
2413,Kepler-1859,1,2,1.24,1.09,0.154
2414,Kepler-186,1,5,0.47,0.48,-1.385
2415,Kepler-1860,1,1,0.87,0.87,-0.181
2416,Kepler-1861,1,1,1.37,1.16,0.300
2417,Kepler-1862,1,1,0.81,0.90,-0.215
2418,Kepler-1863,1,1,0.98,1.10,0.410
2419,Kepler-1864,1,1,0.98,1.03,0.030
2420,Kepler-1865,1,1,0.87,0.85,-0.329
2421,Kepler-1866,1,1,1.08,1.03,0.144
2422,Kepler-1867,1,1,0.82,0.91,0.219
2423,Kepler-1868,1,1,0.69,0.74,-0.662
2424,Kepler-1869,1,2,0.90,0.99,-0.050
2425,Kepler-187,1,2,1.29,1.11,0.493
2426,Kepler-1870,1,1,0.84,0.96,-0.226
2427,Kepler-1871,1,1,0.95,1.02,0.003
2428,Kepler-1872,1,1,0.89,0.91,-0.506
2429,Kepler-1873,1,1,0.79,0.90,-0.410
2430,Kepler-1874,1,1,0.78,0.76,-0.577
2431,Kepler-1875,1,1,0.86,0.95,0.407
2432,Kepler-1876,1,1,1.48,1.19,0.429
2433,Kepler-1877,1,1,0.94,1.02,-0.077
2434,Kepler-1878,1,1,0.86,0.96,0.187
2435,Kepler-1879,1,1,1.39,1.02,0.384
2436,Kepler-188,1,2,1.14,0.98,0.034
2437,Kepler-1880,1,1,0.53,0.52,-0.762
2438,Kepler-1881,1,1,0.87,0.81,-0.307
2439,Kepler-1882,1,1,1.46,1.07,0.237
2440,Kepler-1883,1,1,1.02,1.09,-0.016
2441,Kepler-1884,1,1,0.91,0.99,0.277
2442,Kepler-1885,1,1,0.86,0.98,-0.176
2443,Kepler-1886,1,1,0.84,0.93,-0.161
2444,Kepler-1887,1,1,0.86,0.96,-0.190
2445,Kepler-1888,1,1,1.25,0.90,0.374
2446,Kepler-1889,1,1,0.82,0.86,0.220
2447,Kepler-189,1,2,0.75,0.79,-0.448
2448,Kepler-1890,1,1,1.40,1.02,0.267
2449,Kepler-1891,1,1,0.83,0.87,-0.231
2450,Kepler-1892,1,1,0.76,0.85,-0.301
2451,Kepler-1893,1,1,1.16,0.97,0.160
2452,Kepler-1894,1,2,0.90,1.00,-0.270
2453,Kepler-1895,1,1,0.76,0.86,-0.230
2454,Kepler-1896,1,1,1.00,1.07,0.174
2455,Kepler-1897,1,1,0.76,0.86,-0.390
2456,Kepler-1898,1,1,1.12,0.84,-0.235
2457,Kepler-1899,1,1,0.74,0.76,-0.672
2458,Kepler-19,1,3,0.86,0.94,-0.161
2459,Kepler-190,1,2,0.80,0.86,-0.441
2460,Kepler-1900,1,1,1.04,1.10,0.220
2461,Kepler-1901,1,1,0.92,1.02,-0.003
2462,Kepler-1902,1,1,0.51,0.52,-1.117
2463,Kepler-1903,1,1,1.00,1.05,0.292
2464,Kepler-1904,1,1,0.50,0.53,-1.298
2465,Kepler-1905,1,1,1.02,1.04,-0.025
2466,Kepler-1906,1,1,0.89,0.99,0.242
2467,Kepler-1907,1,2,0.80,0.75,-0.625
2468,Kepler-1909,1,1,0.69,0.66,-0.576
2469,Kepler-191,1,3,0.79,0.81,-0.414
2470,Kepler-1910,1,1,0.64,0.64,-0.927
2471,Kepler-1911,1,1,0.97,0.95,-0.078
2472,Kepler-1912,1,1,0.96,0.98,-0.049
2473,Kepler-1913,1,1,1.08,1.17,-0.055
2474,Kepler-1914,1,1,0.96,1.05,0.077
2475,Kepler-1915,1,1,1.06,1.03,0.061
2476,Kepler-1916,1,1,1.09,1.18,0.214
2477,Kepler-1917,1,1,0.79,0.88,-0.296
2478,Kepler-1918,1,1,0.92,0.97,-0.308
2479,Kepler-1919,1,1,0.82,0.87,-0.274
2480,Kepler-192,1,3,1.01,0.94,-0.094
2481,Kepler-1920,1,1,1.16,1.24,0.100
2482,Kepler-1921,1,2,2.00,1.25,0.806
2483,Kepler-1922,1,1,0.86,0.95,0.152
2484,Kepler-1923,1,1,1.29,1.11,0.257
2485,Kepler-1924,1,1,1.29,1.02,0.452
2486,Kepler-1925,1,1,1.09,1.06,0.365
2487,Kepler-1926,1,1,0.83,0.77,-0.647
2488,Kepler-1927,1,1,2.48,1.41,0.774
2489,Kepler-1928,1,1,0.92,1.01,-0.092
2490,Kepler-1929,1,1,1.47,1.01,0.593
2491,Kepler-193,1,2,1.15,1.14,0.100
2492,Kepler-1930,1,1,0.84,0.84,-0.505
2493,Kepler-1931,1,1,1.22,1.17,0.474
2494,Kepler-1932,1,1,0.82,0.91,-0.352
2495,Kepler-1933,1,1,1.01,0.96,-0.116
2496,Kepler-1934,1,1,1.04,0.97,0.108
2497,Kepler-1935,1,1,0.90,0.85,0.164
2498,Kepler-1936,1,1,1.85,1.42,0.456
2499,Kepler-1937,1,1,1.20,1.19,0.209
2500,Kepler-1938,1,1,0.66,0.65,-0.650
2501,Kepler-1939,1,1,0.60,0.65,-0.808
2502,Kepler-194,1,3,1.02,1.09,0.043
2503,Kepler-1940,1,1,0.72,0.80,-0.377
2504,Kepler-1941,1,1,1.14,1.18,0.436
2505,Kepler-1942,1,1,0.80,0.85,-0.075
2506,Kepler-1943,1,1,0.97,1.06,0.445
2507,Kepler-1944,1,1,0.97,1.06,-0.083
2508,Kepler-1945,1,1,0.80,0.77,-0.441
2509,Kepler-1946,1,1,0.87,0.89,-0.279
2510,Kepler-1947,1,1,1.69,0.98,0.111
2511,Kepler-1948,1,1,0.56,0.59,-0.862
2512,Kepler-1949,1,1,1.45,1.19,0.713
2513,Kepler-195,1,2,0.78,0.84,-0.367
2514,Kepler-1950,1,1,0.85,0.76,-0.223
2515,Kepler-1951,1,1,1.31,0.92,0.501
2516,Kepler-1952,1,1,1.31,0.92,0.291
2517,Kepler-1953,1,1,0.71,0.79,-0.630
2518,Kepler-1954,1,1,0.85,0.94,0.045
2519,Kepler-1955,1,1,1.29,1.05,0.230
2520,Kepler-1956,1,1,0.68,0.67,-1.045
2521,Kepler-1957,1,1,0.77,0.74,-0.601
2522,Kepler-1958,1,1,0.86,0.96,-0.001
2523,Kepler-1959,1,1,0.81,0.77,-0.474
2524,Kepler-196,1,3,0.78,0.85,-0.393
2525,Kepler-1960,1,1,1.07,1.12,0.271
2526,Kepler-1961,1,1,0.78,0.87,-0.276
2527,Kepler-1962,1,1,1.01,1.00,-0.122
2528,Kepler-1963,1,1,0.98,0.92,-0.259
2529,Kepler-1964,1,1,0.70,0.75,-0.631
2530,Kepler-1965,1,1,0.84,0.93,-0.076
2531,Kepler-1966,1,1,0.84,0.80,-0.567
2532,Kepler-1967,1,1,1.81,1.00,-0.567
2533,Kepler-1968,1,1,0.79,0.84,-0.650
2534,Kepler-1969,1,1,1.01,1.11,-0.181
2535,Kepler-197,2,4,1.12,0.86,0.222
2536,Kepler-1972,1,2,1.38,1.12,0.294
2537,Kepler-1976,1,1,1.08,0.98,0.041
2538,Kepler-1977,1,1,0.69,0.77,-0.694
2539,Kepler-1978,1,1,0.78,0.87,-0.298
2540,Kepler-1979,1,1,0.94,1.03,-0.094
2541,Kepler-198,1,3,0.94,0.97,-0.109
2542,Kepler-1980,1,1,0.99,1.05,0.224
2543,Kepler-1981,1,1,3.01,1.52,0.244
2544,Kepler-1982,1,1,1.12,1.21,0.371
2545,Kepler-1983,1,1,0.87,0.81,-0.481
2546,Kepler-1984,1,1,0.42,0.45,-1.550
2547,Kepler-1985,1,1,0.97,0.88,-0.155
2548,Kepler-1986,1,1,0.73,0.78,-0.411
2549,Kepler-1987,1,4,0.71,0.80,-0.616
2550,Kepler-1988,1,1,1.79,1.13,0.582
2551,Kepler-1989,1,1,1.06,1.00,0.279
2552,Kepler-199,1,2,0.97,0.96,-0.097
2553,Kepler-1990,1,2,1.07,1.03,0.117
2554,Kepler-1991,1,2,1.05,0.91,-0.108
2555,Kepler-1992,1,1,0.84,0.87,-0.009
2556,Kepler-1993,1,1,3.06,1.37,0.778
2557,Kepler-1994,1,1,0.96,0.93,-0.042
2558,Kepler-1995,1,1,0.93,0.85,-0.556
2559,Kepler-1996,1,2,0.68,0.75,-0.657
2560,Kepler-1997,1,1,1.05,1.11,0.132
2561,Kepler-1998,1,1,0.92,0.96,-0.066
2562,Kepler-1999,1,1,0.63,0.63,-0.773
2563,Kepler-20,2,6,0.92,0.93,-0.165
2564,Kepler-200,1,2,0.94,0.98,0.008
2565,Kepler-2000,1,2,0.58,0.58,-1.053
2566,Kepler-2001,1,2,0.77,0.86,-0.546
2567,Kepler-201,1,2,1.23,1.18,0.348
2568,Kepler-202,1,2,0.67,0.68,-0.638
2569,Kepler-203,1,3,1.11,1.00,0.094
2570,Kepler-204,1,2,1.24,1.03,0.030
2571,Kepler-205,1,2,0.55,0.59,-0.956
2572,Kepler-206,1,3,1.19,1.05,0.084
2573,Kepler-207,1,3,1.59,1.04,0.534
2574,Kepler-208,1,4,1.31,1.16,0.309
2575,Kepler-209,1,2,0.94,0.93,-0.129
2576,Kepler-21,2,1,1.90,1.41,0.715
2577,Kepler-210,1,2,0.65,0.77,-0.799
2578,Kepler-211,1,2,0.82,0.90,-0.413
2579,Kepler-212,1,2,1.46,1.17,0.383
2580,Kepler-213,1,2,1.20,1.07,0.082
2581,Kepler-214,1,2,1.35,1.11,0.511
2582,Kepler-215,1,4,1.03,0.94,-0.117
2583,Kepler-216,1,2,1.26,1.11,0.518
2584,Kepler-217,1,3,1.80,1.14,0.754
2585,Kepler-218,1,3,1.06,1.02,0.009
2586,Kepler-219,1,3,1.49,1.17,0.214
2587,Kepler-22,1,1,0.87,0.86,-0.190
2588,Kepler-220,1,4,0.67,0.65,-0.676
2589,Kepler-221,1,4,0.82,0.82,-0.404
2590,Kepler-222,1,3,0.87,0.88,-0.338
2591,Kepler-223,1,4,1.72,1.12,0.371
2592,Kepler-224,1,4,0.68,0.82,-0.514
2593,Kepler-225,1,2,0.48,0.59,-0.996
2594,Kepler-226,1,3,0.80,0.91,-0.239
2595,Kepler-227,1,2,1.09,0.92,-0.121
2596,Kepler-228,1,3,1.01,0.95,0.111
2597,Kepler-229,1,3,0.73,0.80,-0.538
2598,Kepler-23,1,3,1.52,1.11,0.362
2599,Kepler-230,1,2,0.82,0.84,-0.368
2600,Kepler-231,1,2,0.49,0.58,-1.036
2601,Kepler-232,1,2,0.97,0.97,0.052
2602,Kepler-233,1,2,0.76,0.85,-0.328
2603,Kepler-234,1,2,1.11,1.11,0.240
2604,Kepler-235,1,4,0.55,0.58,-1.102
2605,Kepler-236,1,2,0.51,0.60,-1.229
2606,Kepler-237,1,2,0.72,0.70,-0.477
2607,Kepler-238,1,5,1.43,1.06,0.430
2608,Kepler-239,1,2,0.76,0.76,-0.475
2609,Kepler-24,1,4,1.07,1.03,0.064
2610,Kepler-240,1,2,0.74,0.75,-0.524
2611,Kepler-241,1,2,0.67,0.67,-0.607
2612,Kepler-242,1,2,0.85,0.81,-0.613
2613,Kepler-243,1,2,0.84,0.83,-0.373
2614,Kepler-244,1,3,0.80,0.96,-0.256
2615,Kepler-245,1,4,0.80,0.86,-0.396
2616,Kepler-246,1,2,0.83,0.79,-0.413
2617,Kepler-247,1,3,0.77,0.84,-0.422
2618,Kepler-248,1,2,0.83,0.90,-0.418
2619,Kepler-249,1,3,0.48,0.51,-1.495
2620,Kepler-25,2,3,1.32,1.17,0.467
2621,Kepler-250,1,3,0.81,0.83,-0.457
2622,Kepler-251,1,4,0.89,0.95,-0.172
2623,Kepler-252,1,2,0.55,0.61,-0.786
2624,Kepler-253,1,3,0.79,0.85,-0.387
2625,Kepler-254,1,3,0.91,0.93,-0.125
2626,Kepler-255,1,3,0.93,0.87,-0.183
2627,Kepler-256,1,4,1.30,0.97,-0.059
2628,Kepler-257,1,3,1.04,0.85,-0.378
2629,Kepler-258,1,2,0.92,0.82,-0.575
2630,Kepler-259,1,2,0.90,0.93,-0.153
2631,Kepler-26,1,4,0.51,0.54,-1.060
2632,Kepler-260,1,2,0.86,0.92,-0.092
2633,Kepler-261,1,2,0.79,0.88,-0.471
2634,Kepler-262,1,2,0.88,0.99,-0.140
2635,Kepler-263,1,2,0.79,0.80,-0.456
2636,Kepler-264,1,2,1.55,1.46,0.689
2637,Kepler-265,1,4,1.10,0.98,0.005
2638,Kepler-266,1,2,1.03,0.95,0.012
2639,Kepler-267,1,3,0.56,0.54,-1.229
2640,Kepler-268,1,2,1.27,1.13,0.318
2641,Kepler-269,1,2,0.96,0.92,0.368
2642,Kepler-27,1,3,0.59,0.65,-0.329
2643,Kepler-270,1,2,1.46,1.17,0.312
2644,Kepler-271,1,3,0.87,0.90,-0.253
2645,Kepler-272,1,3,0.93,0.86,0.066
2646,Kepler-273,1,2,0.81,0.94,-0.341
2647,Kepler-274,1,2,1.01,1.08,0.201
2648,Kepler-275,1,3,1.38,1.16,0.449
2649,Kepler-276,1,3,1.05,1.04,-0.089
2650,Kepler-277,1,2,1.69,1.12,0.568
2651,Kepler-278,1,2,2.94,1.08,0.620
2652,Kepler-279,1,3,1.75,1.16,0.519
2653,Kepler-28,1,2,0.70,0.75,-0.745
2654,Kepler-280,1,2,0.89,0.96,-0.064
2655,Kepler-281,1,3,0.90,0.95,0.146
2656,Kepler-282,1,4,0.90,0.79,0.106
2657,Kepler-283,1,2,0.57,0.60,-0.983
2658,Kepler-284,1,2,0.81,0.92,-0.341
2659,Kepler-285,1,2,0.81,0.82,-0.279
2660,Kepler-286,1,4,0.86,0.96,-0.116
2661,Kepler-287,1,2,1.03,0.97,-0.134
2662,Kepler-288,1,3,1.09,1.03,0.056
2663,Kepler-289,1,3,1.00,1.08,0.061
2664,Kepler-29,1,2,0.73,0.76,-0.297
2665,Kepler-290,1,3,0.74,0.80,-0.586
2666,Kepler-291,1,2,1.02,0.90,0.071
2667,Kepler-292,1,5,0.83,0.85,-0.337
2668,Kepler-293,1,2,0.96,0.94,-0.233
2669,Kepler-294,1,2,0.98,0.95,-0.148
2670,Kepler-295,1,3,0.90,0.89,0.629
2671,Kepler-296,2,5,0.48,0.50,-1.509
2672,Kepler-297,1,3,0.92,0.98,-0.096
2673,Kepler-298,1,3,0.58,0.66,-0.733
2674,Kepler-299,1,4,1.03,0.95,-0.044
2675,Kepler-30,1,3,0.95,0.99,-0.237
2676,Kepler-300,1,2,0.90,1.07,0.340
2677,Kepler-301,1,3,0.90,0.98,-0.080
2678,Kepler-302,1,2,1.22,1.02,0.049
2679,Kepler-303,1,2,0.48,0.57,-1.066
